,,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Genes,members
Syrian hamster,3,Chagas disease (American trypanosomiasis),16/65,0.10276170222827215,0.421178244344045,1.4203274440817466,MAPK14;IRAK4;GNAI2;NFKB1;C3;GNA15;IFNGR2;CD3D;TNF;CD3G;FOS;CD3E;TLR9;PIK3CD;CCL3;IL1B,16
Syrian hamster,3,NF-kappa B signaling pathway,17/70,0.10460369694662594,0.4227732751592798,1.3996759741440592,IRAK4;LAT;NFKB1;PRKCB;LCK;CXCL2;BTK;LY96;LTB;BCL2A1;TNF;TNFSF13B;TNFSF14;CSNK2B;MAP3K7;IL1B;SYK,17
Syrian hamster,3,Pentose and glucuronate interconversions,3/7,0.11202436207517211,0.42893538636677736,2.626481909160893,DCXR;RPE;GUSB,3
Syrian hamster,3,GABAergic synapse,8/28,0.10966207815390798,0.42893538636677736,1.6799886176878807,GNAI2;SLC38A1;ADCY7;GNGT2;GLUL;PRKCA;GNG2;PRKCB,8
Syrian hamster,3,Fatty acid elongation,5/15,0.111867036424426,0.42893538636677736,1.9978579877873333,PPT1;HACD4;ECHS1;HADH;PPT2,5
Syrian hamster,3,Graft-versus-host disease,3/7,0.11202436207517211,0.42893538636677736,2.626481909160893,IL1B;CD80;TNF,3
Syrian hamster,3,Sphingolipid signaling pathway,20/86,0.11849746696059951,0.44782808942252544,1.336482918371165,MAPK14;NFKB1;CTSD;DEGS1;MAP2K1;PRKCB;GNAI2;RAC2;PIK3CD;SGPL1;MAP3K5;GAB2;CERS5;CERS2;S1PR4;ASAH1;TNF;FCER1G;PRKCA;SGMS2,20
Syrian hamster,3,Systemic lupus erythematosus,6/20,0.1295006825549645,0.4652431928826502,1.7853577907679903,C3;TNF;ELANE;FCGR1A;ACTN1;CD80,6
Syrian hamster,3,Ether lipid metabolism,6/20,0.1295006825549645,0.4652431928826502,1.7853577907679903,LPCAT2;CHPT1;PLD4;PLA2G7;PLD3;CEPT1,6
Syrian hamster,3,Glutamatergic synapse,11/43,0.12868161582477644,0.4652431928826502,1.4894912411124455,GNAI2;SLC38A1;ADCY7;GNGT2;GLUL;ITPR2;PRKCA;PPP3R1;GNG2;PRKCB;GRK2,11
Syrian hamster,3,Glycosphingolipid biosynthesis,6/20,0.1295006825549645,0.4652431928826502,1.7853577907679903,HEXB;ST3GAL5;HEXA;B4GALT1;SLC33A1;NAGA,6
Syrian hamster,3,Homologous recombination,5/16,0.14002543873669307,0.48508812705211535,1.8765554454355247,BABAM2;BABAM1;SSBP1;POLD4;RPA3,5
Syrian hamster,3,Mineral absorption,5/16,0.14002543873669307,0.48508812705211535,1.8765554454355247,FTL;SLC34A2;MT2A;HMOX1;ATOX1,5
Syrian hamster,3,Galactose metabolism,5/16,0.14002543873669307,0.48508812705211535,1.8765554454355247,PGM2;GAA;B4GALT1;PGM1;HK3,5
Syrian hamster,3,Acute myeloid leukemia,13/54,0.1505464200249228,0.49223604749721944,1.3956623877586465,NFKB1;SPI1;CEBPA;BCL2A1;MAP2K1;PIK3CD;FCGR1A;ITGAM;PIM1;RUNX1;GRB2;CSF1R;DUSP6,13
Syrian hamster,3,Glycosaminoglycan degradation,4/12,0.14993645509583797,0.49223604749721944,2.026292505777484,HEXB;GNS;HEXA;GUSB,4
Syrian hamster,3,Asthma,2/4,0.14772017671746143,0.49223604749721944,3.125801370113932,TNF;FCER1G,2
Syrian hamster,3,Regulation of actin cytoskeleton,29/134,0.14423191903073423,0.49223604749721944,1.237279294591259,EZR;ARPC4;ARPC5L;MAP2K1;ARHGEF6;PFN1;ACTN1;SSH1;WAS;ITGAX;RAC2;CFL1;PIK3CD;ARPC5;TMSB4X;ITGAL;ARPC2;SPATA13;ARPC3;ARPC1B;PIP4K2A;PPP1CA;ITGB7;ACTB;ITGB2;PPP1CB;ITGAM;VAV1;NCKAP1L,29
Syrian hamster,3,Thiamine metabolism,2/4,0.14772017671746143,0.49223604749721944,3.125801370113932,AK2;ACP1,2
Syrian hamster,3,Insulin resistance,15/64,0.15299513256054598,0.4946842619457653,1.3541916406936785,PRKCD;PPP1CA;NFKB1;SREBF1;PYGL;MLX;TNF;PPP1CB;RPS6KA1;PIK3CD;NR1H3;SLC27A1;OGT;PRKCB;PRKAG1,15
Syrian hamster,3,Human immunodeficiency virus 1 infection,29/136,0.16423305173867714,0.5202868302460261,1.2188604726369077,MAPK14;IRAK4;NFKB1;GNGT2;MAP2K1;NFATC2;GNG2;MAP3K7;PRKCB;GNAI2;CD3D;CD3G;AP1B1;RAC2;CFL1;PIK3CD;IRF3;FOS;ITPR2;PTK2B;TNFRSF1B;AP1G2;AP1S2;BAK1;AP1S1;TNF;PRKCA;CD3E;PPP3R1,29
Syrian hamster,3,HIF-1 signaling pathway,16/70,0.1680643779636378,0.5202868302460261,1.3188161574680497,MKNK2;NFKB1;PDHB;IFNGR2;ARNT;IL6R;PGK1;HMOX1;MAP2K1;PRKCA;ENO1;HK3;PIK3CD;EGLN3;RPS6;PRKCB,16
Syrian hamster,3,Primary immunodeficiency,7/26,0.16569647089850356,0.5202868302460261,1.593537595416274,LCK;BTK;CD3D;IL2RG;CD3E;PTPRC;JAK3,7
Syrian hamster,3,Estrogen signaling pathway,15/65,0.16806516166022836,0.5202868302460261,1.3333595655937671,GRB2;GNAI2;CTSD;ADCY7;HSPA8;FKBP4;NCOA2;MAP2K1;FOS;ATF6B;ITPR2;PIK3CD;NCOA1;KRT10;PRKCD,15
Syrian hamster,3,Peroxisome,10/41,0.18038580985707486,0.5525502175621977,1.4249014619964777,PRDX5;SLC25A17;HSD17B4;SCP2;ABCD1;ACOX1;IDH1;CAT;PEX2;ACSL5,10
Syrian hamster,3,Platelet activation,17/76,0.18239895573941137,0.5528968345850908,1.2889833478068773,MAPK14;LCP2;PPP1CA;GNAI2;SNAP23;BTK;ACTB;PIK3CG;FERMT3;ADCY7;RASGRP2;FCER1G;RAP1B;ITPR2;PPP1CB;PIK3CD;SYK,17
Syrian hamster,3,Protein processing in endoplasmic reticulum,28/133,0.18800780652770463,0.564023419583114,1.2036267145102504,ERO1A;EIF2S1;SEC13;HSPA8;HYOU1;HSPH1;UBQLN2;STT3B;UBE2D2;ATF6B;DNAJB11;UBE2D3;SEC61A1;SSR4;TRAM1;DNAJC5;ERP29;EDEM2;SEC61B;RAD23B;MAP3K5;CAPN1;PDIA4;SEC61G;SEC31A;BAK1;OS9;SAR1B,28
Syrian hamster,3,Malaria,7/27,0.19149256880198653,0.5686156889936539,1.5354103389167895,IL18;ITGAL;ITGB2;TNF;LRP1;TLR9;IL1B,7
Syrian hamster,3,IL-17 signaling pathway,11/47,0.20231119169111364,0.5892177748482724,1.363417997730645,MAPK14;NFKB1;MAPK6;JUND;TNF;ELAVL1;FOS;IL17RA;MAP3K7;IL1B;CXCL2,11
Syrian hamster,3,Bacterial invasion of epithelial cells,12/52,0.20248033499940635,0.5892177748482724,1.3409353120604366,ARPC5L;ARPC4;HCLS1;ARPC3;ACTB;ARPC2;RHOG;WAS;PIK3CD;ARPC1B;CLTA;ARPC5,12
Syrian hamster,3,Neuroactive ligand-receptor interaction,8/33,0.22173508624512073,0.6135730691369335,1.4284041559827476,PTGER4;S1PR4;C3;FPR2;FPR1;TSPO;P2RX4;LPAR6,8
Syrian hamster,3,Cardiac muscle contraction,4/14,0.22808523136635075,0.6135730691369335,1.746394052891019,COX1;SLC9A6;TPM3;CYTB,4
Syrian hamster,3,Phosphonate and phosphinate metabolism,2/5,0.21802880122521293,0.6135730691369335,2.5571741150376166,CEPT1;CHPT1,2
Syrian hamster,3,Epithelial cell signaling in Helicobacter pylori infection,11/48,0.22312156235934183,0.6135730691369335,1.335148997281633,MAPK14;ATP6V1A;ATP6V1B2;NFKB1;TCIRG1;CSK;ATP6V0D1;ATP6V0B;ATP6V1F;ATP6V1D;ATP6V1C1,11
Syrian hamster,3,Primary bile acid biosynthesis,2/5,0.21802880122521293,0.6135730691369335,2.5571741150376166,HSD17B4;SCP2,2
Syrian hamster,3,Oxytocin signaling pathway,17/79,0.2298263386114287,0.6135730691369335,1.2399026549969947,PPP1CA;CD38;GNAI2;RGS2;ACTB;PIK3CG;ADCY7;MAP2K1;PPP1CB;FOS;ITPR2;PRKCA;EEF2;NFATC2;PPP3R1;PRKCB;PRKAG1,17
Syrian hamster,3,Human T-cell leukemia virus 1 infection,28/136,0.22373483708574993,0.6135730691369335,1.1767531361627304,CCND2;SPI1;NFKB1;TSPO;VAC14;MAP2K1;RAN;NFATC2;JAK3;CD3D;ADCY7;FDPS;IL2RG;CD3G;MAP3K1;ATF6B;PIK3CD;VDAC2;LCK;ITGAL;FOS;ANAPC4;RANBP3;ITGB2;TNF;CD3E;PPP3R1;CCND3,28
Syrian hamster,3,Riboflavin metabolism,2/5,0.21802880122521293,0.6135730691369335,2.5571741150376166,BLVRB;ACP1,2
Syrian hamster,3,Other types of O-glycan biosynthesis,4/14,0.22808523136635075,0.6135730691369335,1.746394052891019,ST6GAL1;COLGALT1;B4GALT1;OGT,4
Syrian hamster,3,Purine metabolism,13/59,0.24037186477728806,0.6358928422744621,1.2776262946227976,PGM2;AK2;DGUOK;NUDT2;ADCY7;PKM;APRT;NUDT5;HPRT1;NT5C;NT5C3A;PGM1;IMPDH2,13
Syrian hamster,3,Type I diabetes mellitus,3/10,0.2564562307821156,0.6723311996179788,1.875398658308589,IL1B;CD80;TNF,3
Syrian hamster,3,Amphetamine addiction,7/30,0.27692435613706795,0.6829236240329387,1.3838983096804283,PPP1CA;PPP1CB;FOS;PRKCA;PPP3R1;ATF6B;PRKCB,7
Syrian hamster,3,NOD-like receptor signaling pathway,20/97,0.26808769655875786,0.6829236240329387,1.1841568063790286,MAPK14;IRAK4;NFKB1;TRPV2;CTSB;PANX1;NAMPT;MAP3K7;VDAC2;TANK;PRKCD;TXN2;IL18;SHARPIN;IRF3;ITPR2;IL1B;CXCL2;TNF;RBCK1,20
Syrian hamster,3,Long-term potentiation,9/40,0.2729473477065057,0.6829236240329387,1.3203088259950355,PPP1CA;MAP2K1;RAP1B;ITPR2;PPP1CB;RPS6KA1;PRKCA;PPP3R1;PRKCB,9
Syrian hamster,3,Gastric acid secretion,7/30,0.27692435613706795,0.6829236240329387,1.3838983096804283,EZR;GNAI2;ACTB;ADCY7;PRKCA;ITPR2;PRKCB,7
Syrian hamster,3,Thyroid hormone synthesis,7/30,0.27692435613706795,0.6829236240329387,1.3838983096804283,ADCY7;PDIA4;ITPR2;PRKCA;GSR;ATF6B;PRKCB,7
Syrian hamster,3,Intestinal immune network for IgA production,4/15,0.27034639316341436,0.6829236240329387,1.6335317735013153,ITGB7;TNFSF13B;PIGR;CD80,4
Syrian hamster,3,Complement and coagulation cascades,7/30,0.27692435613706795,0.6829236240329387,1.3838983096804283,C3;CFH;ITGB2;CFD;ITGAX;CFB;ITGAM,7
Syrian hamster,3,Apical Junction,20/104,0.3880483557485336,0.6924975706875993,1.103918910936455,MAPK14;CNN2;ARHGEF6;PTPRC;PFN1;ACTN1;SYK;GNAI2;EVL;RAC2;CAP1;ARPC2;B4GALT1;THY1;FYB1;ZYX;ACTB;SIRPA;HADH;INSIG1,20
Syrian hamster,3,IL-2/STAT5 Signaling,25/132,0.39829879474356145,0.6924975706875993,1.0830062345636122,CCND2;CD48;GLIPR2;TNFRSF21;SYNGR2;ODC1;CAPG;GPX4;BHLHE40;IGF2R;PHLDA1;LTB;SELL;TNFRSF1B;FGL2;RHOH;PIM1;ANXA4;PRAF2;CD44;SMPDL3A;IRF8;ALCAM;P2RX4;CCND3,25
Syrian hamster,3,Apical Surface,4/18,0.40164859099880756,0.6924975706875993,1.3681529003417416,IL2RG;B4GALT1;CRYBG1;THY1,4
Syrian hamster,3,Pancreas Beta Cells,3/12,0.36244549175490776,0.6924975706875993,1.5749653579676675,SEC11A;SRP9;SPCS1,3
Syrian hamster,3,Nitrogen metabolism,2/6,0.2902968531713324,0.7039698689404812,2.163509092292475,GLUL;GLUD1,2
Syrian hamster,3,Sulfur metabolism,2/6,0.2902968531713324,0.7039698689404812,2.163509092292475,MPST;ETHE1,2
Syrian hamster,3,MAPK signaling pathway,35/179,0.29408121493206135,0.707253169795288,1.1141732690045467,MAPK14;IRAK4;MKNK2;NFKB1;JUND;MAPKAPK3;HSPA8;MAP2K1;LAMTOR3;MAP3K7;PRKCB;ARRB2;RASGRP4;MAP3K1;NR4A1;RAC2;CDC25B;CSF1R;TAOK3;STK4;MAP3K5;RAP1B;FOS;RPS6KA1;IL1B;DUSP6;DUSP5;RASGRP2;PTPN7;TNF;PRKCA;MAP4K1;PPP3R1;GRB2;FLNA,35
Syrian hamster,3,RIG-I-like receptor signaling pathway,9/41,0.2989802802266583,0.7131414880816194,1.288342505497312,MAPK14;NFKB1;OTUD5;IRF3;TNF;MAP3K1;MAP3K7;TANK;DDX3X,9
Syrian hamster,3,Estrogen Response Early,19/102,0.45179660192401677,0.72870419665164,1.0700981628022348,CHPT1;PPIF;FKBP4;FASN;UGCG;ELF1;BLVRB;BHLHE40;SLC9A3R1;RETREG1;SLC7A2;FOS;B4GALT1;GAB2;CD44;UNC119;TMEM164;DYNLT3;AQP3,19
Syrian hamster,3,p53 Pathway,24/129,0.4389990901864425,0.72870419665164,1.064307867586556,MKNK2;CCND2;RPS12;CTSD;RACK1;CEBPA;MAPKAPK3;RPS27L;SAT1;DEF6;BTG1;CD82;RPL36;SEC61A1;PTPRE;IFI30;RPL18;FOS;IER5;BAK1;GM2A;HMOX1;DCXR;CCND3,24
Syrian hamster,3,DNA replication,5/21,0.3133878179891889,0.7363865563705281,1.4393020950976099,RFC5;SSBP1;POLD4;RPA3;MCM4,5
Syrian hamster,3,Mismatch repair,4/16,0.31378671130565455,0.7363865563705281,1.5343497704012725,RFC5;POLD4;RPA3;SSBP1,4
Syrian hamster,3,JAK-STAT signaling pathway,15/74,0.33151729503320543,0.7656470861481173,1.1710371549159344,PIM1;CCND2;MCL1;CSF3R;IFNGR2;IL6R;STAT6;IL2RG;PTPN2;PTPN6;OSM;JAK3;PIK3CD;GRB2;CCND3,15
Syrian hamster,3,Herpes simplex virus 1 infection,22/112,0.3389285941750713,0.7705329758198887,1.1258937520882057,IRAK4;NFKB1;EIF2S1;TNFRSF14;MAP3K7;SYK;SRSF4;SRSF5;PIK3CD;C3;IRF3;NXF1;TLR9;TNFSF14;IL1B;PPP1CA;BAK1;CD74;IFNGR2;TNF;PPP1CB;PILRA,22
Syrian hamster,3,Cholinergic synapse,11/53,0.33746109253785816,0.7705329758198887,1.2096557709892903,GNAI2;PIK3CG;ADCY7;GNGT2;MAP2K1;FOS;ITPR2;PRKCA;GNG2;PIK3CD;PRKCB,11
Syrian hamster,3,Coagulation,13/71,0.5024107332672456,0.782991175285525,1.0616945326344198,C3;CFH;LTA4H;CFD;CTSH;CTSB;CFB;LRP1;CTSK;LGMN;WDR1;DUSP6;PLEK,13
Syrian hamster,3,Interferon Alpha Response,12/66,0.5167741756884465,0.782991175285525,1.056886324673283,EPSTI1;ELF1;PSME2;CD74;TENT5A;NCOA7;IFI30;SELL;LGALS3BP;PSME1;MVB12A;LPAR6,12
Syrian hamster,3,Terpenoid backbone biosynthesis,3/12,0.36244549175490776,0.7930198353434448,1.5749653579676675,FDPS;PCYOX1;ACAT1,3
Syrian hamster,3,Selenocompound metabolism,2/7,0.36160584960979664,0.7930198353434448,1.874821408946038,TXNRD1;SCLY,2
Syrian hamster,3,mTOR signaling pathway,19/97,0.35998581113104977,0.7930198353434448,1.1256418806268755,ATP6V1B2;SEC13;MAP2K1;ATP6V1D;LAMTOR3;ATP6V1F;ATP6V1C1;LAMTOR5;PRKCB;EIF4B;PIK3CD;LAMTOR2;ATP6V1A;RPS6KA1;NPRL2;TNF;PRKCA;GRB2;RPS6,19
Syrian hamster,3,Chemical carcinogenesis,3/12,0.36244549175490776,0.7930198353434448,1.5749653579676675,MGST1;ARNT;GSTP1,3
Syrian hamster,3,Fatty acid biosynthesis,2/7,0.36160584960979664,0.7930198353434448,1.874821408946038,FASN;ACSL5,2
Syrian hamster,3,Pancreatic secretion,7/33,0.36979426260837917,0.7971120771780618,1.2595227632923705,CD38;ADCY7;BST1;RAP1B;ITPR2;PRKCA;PRKCB,7
Syrian hamster,3,Drug metabolism,7/33,0.36979426260837917,0.7971120771780618,1.2595227632923705,MGST1;DUT;GUSB;GSTP1;TPMT;HPRT1;IMPDH2,7
Syrian hamster,3,VEGF signaling pathway,9/44,0.3798963952037227,0.8128665515020831,1.2010636753743147,MAPK14;MAPKAPK3;MAP2K1;PRKCA;NFATC2;PPP3R1;RAC2;PIK3CD;PRKCB,9
Syrian hamster,3,Unfolded Protein Response,17/98,0.5869630834985535,0.8631810051449316,0.9984854401098056,ERO1A;EXOSC5;SPCS3;EIF2S1;MTHFD2;LSM4;NHP2;ATP6V0D1;SERP1;SEC11A;SEC31A;GOSR2;EEF2;SPCS1;RPS14;HYOU1;YWHAZ,17
Syrian hamster,3,Amoebiasis,11/56,0.4107688123335647,0.8725089371464769,1.1450212066511103,NFKB1;IL1B;RAB5B;GNA15;ITGB2;TNF;PRKCA;ITGAM;PIK3CD;ACTN1;PRKCB,11
Syrian hamster,3,Circadian entrainment,7/35,0.43287525405158034,0.8737771908097863,1.18828418742691,GNAI2;ADCY7;GNGT2;PRKCA;FOS;GNG2;PRKCB,7
Syrian hamster,3,"Parathyroid hormone synthesis, secretion and action",12/62,0.42367219244008675,0.8737771908097863,1.1250580816461997,ARRB2;GNAI2;SLC34A2;JUND;ADCY7;MAP2K1;PRKCA;FOS;ITPR2;SLC9A3R1;ATF6B;PRKCB,12
Syrian hamster,3,Allograft rejection,2/8,0.430012265839926,0.8737771908097863,1.6540602393281745,CD80;TNF,2
Syrian hamster,3,Cell adhesion molecules (CAMs),11/57,0.43538726002549494,0.8737771908097863,1.1249751243781094,ITGAL;ITGB7;ITGB2;SELL;SELPLG;ALCAM;CD2;ITGAM;PTPRC;SPN;CD80,11
Syrian hamster,3,GnRH signaling pathway,10/51,0.42223706294206853,0.8737771908097863,1.1468700020273466,MAPK14;ADCY7;MAP2K1;PRKCA;ITPR2;PTK2B;MAP3K1;GRB2;PRKCB;PRKCD,10
Syrian hamster,3,Type II diabetes mellitus,5/24,0.428158987299769,0.8737771908097863,1.2626160474100443,PKM;TNF;HK3;PIK3CD;PRKCD,5
Syrian hamster,3,Arginine biosynthesis,2/8,0.430012265839926,0.8737771908097863,1.6540602393281745,GLUL;GLUD1,2
Syrian hamster,3,Dopaminergic synapse,13/68,0.43532996150022135,0.8737771908097863,1.1085848240151077,MAPK14;ARRB2;PPP1CA;GNAI2;GSK3A;GNGT2;PPP1CB;FOS;ITPR2;PRKCA;ATF6B;GNG2;PRKCB,13
Syrian hamster,3,RNA polymerase,4/19,0.4449627932985412,0.8808447132644591,1.29783883993194,POLR2A;POLR2K;POLR2G;POLR2J,4
Syrian hamster,3,RNA transport,21/113,0.4499117943124924,0.8846238658441574,1.065536540342568,EIF2S1;EEF1A1;SEC13;SUMO1;RAN;EIF3D;EIF3F;THOC3;PABPC1;NCBP2;EIF4B;NUP210;POP5;EIF3H;EIF3E;NXF1;EIF3I;EIF2S3;RNPS1;EIF4EBP2;TACC3,21
Syrian hamster,3,Insulin secretion,5/25,0.4658537788493828,0.9098218096991302,1.212959184334454,KCNN3;ADCY7;PRKCA;ATF6B;PRKCB,5
Syrian hamster,3,Hepatitis B,20/109,0.477772506802542,0.9146828913127613,1.0528869813496906,MAPK14;IRAK4;NFKB1;MAP2K1;STAT6;NFATC2;JAK3;MAP3K7;PRKCB;MAP3K1;ATF6B;PIK3CD;IRF3;FOS;PTK2B;TNF;PRKCA;YWHAZ;GRB2;DDX3X,20
Syrian hamster,3,Central carbon metabolism in cancer,8/42,0.47756990536025673,0.9146828913127613,1.1247269116186693,PDHB;PGAM1;G6PD;PKM;IDH1;MAP2K1;HK3;PIK3CD,8
Syrian hamster,3,Fluid shear stress and atherosclerosis,17/92,0.4732541257474434,0.9146828913127613,1.064008064008064,MAPK14;TXN2;MGST1;NFKB1;ACTB;NCF1;GSTP1;MAP3K5;HMOX1;SUMO1;FOS;TNF;NCF2;RAC2;PIK3CD;MAP3K7;IL1B,17
Syrian hamster,3,Amyotrophic lateral sclerosis (ALS),6/31,0.48190837658434565,0.9165708338957163,1.1603987931260658,MAPK14;TNF;MAP3K5;TNFRSF1B;CAT;PPP3R1,6
Syrian hamster,3,C-type lectin receptor signaling pathway,13/71,0.5024107332672456,0.939883032033362,1.0616945326344198,MAPK14;NFKB1;LSP1;CLEC4E;TNF;FCER1G;NFATC2;ITPR2;PPP3R1;PIK3CD;IL1B;SYK;PRKCD,13
Syrian hamster,3,Calcium signaling pathway,12/66,0.5167741756884465,0.939883032033362,1.056886324673283,CD38;GNA15;PPIF;ADCY7;PRKCA;TNNC2;ITPR2;PTK2B;PPP3R1;P2RX4;VDAC2;PRKCB,12
Syrian hamster,3,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,3/15,0.51467309342086,0.939883032033362,1.2696863592341503,PIGT;PIGX;DPM2,3
Syrian hamster,3,Prion diseases,3/15,0.51467309342086,0.939883032033362,1.2696863592341503,MAP2K1;IL1B;STIP1,3
Syrian hamster,3,Olfactory transduction,3/15,0.51467309342086,0.939883032033362,1.2696863592341503,ARRB2;RGS2;GRK2,3
Syrian hamster,3,Viral myocarditis,5/26,0.5027511485368179,0.939883032033362,1.1670500090381535,ITGAL;ACTB;ITGB2;RAC2;CD80,5
Syrian hamster,3,Salivary secretion,6/32,0.515028516414763,0.939883032033362,1.1245619834710743,CD38;ADCY7;BST1;PRKCA;ITPR2;PRKCB,6
Syrian hamster,3,RNA degradation,11/62,0.5557327784901849,0.9477491818619306,1.034366832504146,EXOSC5;LSM6;PABPC1;LSM4;CNOT3;LSM7;CNOT8;PAN3;ENO1;LSM3;BTG1,11
Syrian hamster,3,Progesterone-mediated oocyte maturation,9/51,0.5677590903899101,0.9477491818619306,1.0369568782822063,MAPK14;GNAI2;STK10;ADCY7;MAP2K1;RPS6KA1;ANAPC4;CDC25B;PIK3CD,9
Syrian hamster,3,Rap1 signaling pathway,21/118,0.5367189260274234,0.9477491818619306,1.0199714009988519,MAPK14;MAP2K1;PFN1;PRKCB;LCP2;GNAI2;ADCY7;RAC2;PIK3CD;CSF1R;RASSF5;LAT;FPR1;ITGAL;RAP1B;FYB1;ACTB;ITGB2;RASGRP2;PRKCA;ITGAM,21
Syrian hamster,3,Folate biosynthesis,2/10,0.5537526868607555,0.9477491818619306,1.3386871398740834,PCBD1;PCBD2,2
Syrian hamster,3,Relaxin signaling pathway,14/80,0.5726956569265298,0.9477491818619306,1.0124430022561715,ARRB2;MAPK14;GNAI2;NFKB1;GNA15;ADCY7;GNGT2;PRKCA;FOS;MAP2K1;ATF6B;GNG2;PIK3CD;GRB2,14
Syrian hamster,3,Endocrine and other factor-regulated calcium reabsorption,4/22,0.567407056598898,0.9477491818619306,1.124397490921096,PRKCA;CLTA;AP2S1;PRKCB,4
Syrian hamster,3,SNARE interactions in vesicular transport,5/28,0.573209127174226,0.9477491818619306,1.0848967479816158,SEC22B;SNAP23;STX6;STX7;GOSR2,5
Syrian hamster,3,Proximal tubule bicarbonate reclamation,2/10,0.5537526868607555,0.9477491818619306,1.3386871398740834,GLUD1;MDH1,2
Syrian hamster,3,Gap junction,8/45,0.5616160729435133,0.9477491818619306,1.0501980641007453,GNAI2;ADCY7;MAP2K1;PRKCA;TUBA4A;ITPR2;GRB2;PRKCB,8
Syrian hamster,3,Metabolism of xenobiotics by cytochrome P450,2/10,0.5537526868607555,0.9477491818619306,1.3386871398740834,MGST1;GSTP1,2
Syrian hamster,3,N-Glycan biosynthesis,6/33,0.5473027950384042,0.9477491818619306,1.0908646848402614,STT3B;DPM2;B4GALT1;DPM3;ST6GAL1;ALG9,6
Syrian hamster,3,Necroptosis,14/80,0.5726956569265298,0.9477491818619306,1.0124430022561715,FTL;GLUD1;PYGL;IFNGR2;SHARPIN;PPID;CAPN1;TNF;GLUL;STAT6;JAK3;VDAC2;IL1B;RBCK1,14
Syrian hamster,3,Non-small cell lung cancer,9/51,0.5677590903899101,0.9477491818619306,1.0369568782822063,BAK1;STK4;MAP2K1;PRKCA;JAK3;PIK3CD;GRB2;RASSF5;PRKCB,9
Syrian hamster,3,"Alanine, aspartate and glutamate metabolism",2/10,0.5537526868607555,0.9477491818619306,1.3386871398740834,GLUL;GLUD1,2
Syrian hamster,3,Influenza A,17/95,0.5310739649270935,0.9477491818619306,1.0302176008982291,MAPK14;IRAK4;NFKB1;IL18;EIF2S1;ACTB;IFNGR2;IRF3;TNF;FDPS;HSPA8;NXF1;PRKCA;MAP2K1;PIK3CD;IL1B;PRKCB,17
Syrian hamster,3,Hepatocellular carcinoma,18/104,0.5912886653369107,0.9721186531810228,0.9948916549347985,MGST1;SMARCA2;BAK1;PHF10;ACTB;GSTP1;BRD7;SMARCD2;SMARCA4;TXNRD1;ACTL6A;PIK3CD;HMOX1;PRKCA;MAP2K1;SMARCE1;GRB2;PRKCB,18
Syrian hamster,3,E2F Targets,18/116,0.774629296404034,0.9813571790352978,0.8911435816101356,HMGB2;EIF2S1;MTHFD2;DUT;AK2;NAA38;DDX39A;NUDT21;CDC25B;RPA3;MCM4;RAN;TACC3;NAP1L1;HMGA1;SMC4;ASF1A;LMNB1,18
Syrian hamster,3,heme Metabolism,20/129,0.7850857432282383,0.9813571790352978,0.8881661584364287,HMBS;CTSB;HEBP1;MPP1;ALAD;BLVRB;MINPP1;RBM38;SLC25A37;MXI1;C3;UCP2;BLVRA;NCOA4;GLRX5;CAT;AQP3;SIDT2;BACH1;CCND3,20
Syrian hamster,3,Estrogen Response Late,15/95,0.7353063310894868,0.9813571790352978,0.9112646407945161,CD44;PRKAR2B;CHPT1;PPIF;SNX10;FABP5;BLVRB;DYNLT3;HPRT1;FOS;FKBP4;PTPN6;SLC9A3R1;DCXR;CKB,15
Syrian hamster,3,KRAS Signaling Dn,4/29,0.7842708710952235,0.9813571790352978,0.8568862577009809,SCGB1A1;CD80;ITGB1BP2;MAST3,4
Syrian hamster,3,Hedgehog Signaling,2/15,0.7752403039958043,0.9813571790352978,0.9063207938483137,TLE3;THY1,2
Syrian hamster,3,Angiogenesis,3/21,0.7487232396867028,0.9813571790352978,0.9147107793114561,PGLYRP1;TNFRSF21;CCND2,3
Syrian hamster,3,Circadian rhythm,3/17,0.6045915916528948,0.9884053548932156,1.124315407456285,BHLHE41;BHLHE40;PRKAG1,3
Syrian hamster,3,Cocaine addiction,3/19,0.6827209539996817,0.9933955130680976,1.0087641380943921,GNAI2;NFKB1;ATF6B,3
Syrian hamster,3,Serotonergic synapse,7/42,0.6381455791740693,0.9933955130680976,0.9917495281274932,GNAI2;GNGT2;MAP2K1;ITPR2;PRKCA;GNG2;PRKCB,7
Syrian hamster,3,Cytosolic DNA-sensing pathway,5/30,0.6380573760236189,0.9933955130680976,1.0135176850964271,NFKB1;IL18;IRF3;POLR2K;IL1B,5
Syrian hamster,3,Toxoplasmosis,11/66,0.6442647983595566,0.9933955130680976,0.9716904200800509,MAPK14;IRAK4;NFKB1;GNAI2;LY96;IFNGR2;PIK3CG;PPIF;TNF;HSPA8;MAP3K7,11
Syrian hamster,3,TNF signaling pathway,12/75,0.7034476536236626,0.9933955130680976,0.92991078395386,MAPK14;NFKB1;MAP3K5;MAP2K1;TNF;FOS;TNFRSF1B;ATF6B;PIK3CD;MAP3K7;IL1B;CXCL2,12
